kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_usia,jumlah_korban,tahun
3213,KABUPATEN SUBANG,LAKI-LAKI,13-17,1,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,18-24,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,25-44,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,45-59,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,6-12,1,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,60+,0,2022
3213,KABUPATEN SUBANG,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,0-5,1,2022
3213,KABUPATEN SUBANG,PEREMPUAN,13-17,7,2022
3213,KABUPATEN SUBANG,PEREMPUAN,18-24,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,25-44,1,2022
3213,KABUPATEN SUBANG,PEREMPUAN,45-59,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,6-12,1,2022
3213,KABUPATEN SUBANG,PEREMPUAN,60+,0,2022
3213,KABUPATEN SUBANG,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,0-5,1,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,13-17,3,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,18-24,2,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,25-44,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,45-59,1,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,6-12,1,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,60+,0,2022
3214,KABUPATEN PURWAKARTA,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,0-5,3,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,13-17,15,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,18-24,5,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,25-44,18,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,45-59,3,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,6-12,3,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,60+,0,2022
3214,KABUPATEN PURWAKARTA,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,0-5,1,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,13-17,4,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,18-24,1,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,25-44,1,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,45-59,0,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,6-12,0,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,60+,1,2022
3215,KABUPATEN KARAWANG,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,0-5,9,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,13-17,21,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,18-24,21,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,25-44,25,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,45-59,11,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,6-12,18,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,60+,0,2022
3215,KABUPATEN KARAWANG,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,0-5,7,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,13-17,6,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,18-24,2,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,25-44,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,45-59,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,6-12,13,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,60+,0,2022
3216,KABUPATEN BEKASI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3216,KABUPATEN BEKASI,PEREMPUAN,0-5,18,2022
3216,KABUPATEN BEKASI,PEREMPUAN,13-17,29,2022
3216,KABUPATEN BEKASI,PEREMPUAN,18-24,38,2022
3216,KABUPATEN BEKASI,PEREMPUAN,25-44,49,2022
3216,KABUPATEN BEKASI,PEREMPUAN,45-59,3,2022
3216,KABUPATEN BEKASI,PEREMPUAN,6-12,20,2022
3216,KABUPATEN BEKASI,PEREMPUAN,60+,0,2022
3216,KABUPATEN BEKASI,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,0-5,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,13-17,3,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,18-24,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,25-44,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,45-59,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,6-12,5,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,60+,0,2022
3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,0-5,8,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,13-17,8,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,18-24,7,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,25-44,8,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,45-59,3,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,6-12,7,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,60+,0,2022
3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,0-5,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,13-17,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,18-24,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,25-44,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,45-59,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,6-12,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,60+,0,2022
3218,KABUPATEN PANGANDARAN,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,0-5,1,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,13-17,12,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,18-24,1,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,25-44,3,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,45-59,0,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,6-12,5,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,60+,0,2022
3218,KABUPATEN PANGANDARAN,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3271,KOTA BOGOR,LAKI-LAKI,0-5,1,2022
3271,KOTA BOGOR,LAKI-LAKI,13-17,2,2022
3271,KOTA BOGOR,LAKI-LAKI,18-24,0,2022
3271,KOTA BOGOR,LAKI-LAKI,25-44,0,2022
3271,KOTA BOGOR,LAKI-LAKI,45-59,0,2022
3271,KOTA BOGOR,LAKI-LAKI,6-12,9,2022
3271,KOTA BOGOR,LAKI-LAKI,60+,0,2022
3271,KOTA BOGOR,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3271,KOTA BOGOR,PEREMPUAN,0-5,10,2022
3271,KOTA BOGOR,PEREMPUAN,13-17,15,2022
3271,KOTA BOGOR,PEREMPUAN,18-24,10,2022
3271,KOTA BOGOR,PEREMPUAN,25-44,41,2022
3271,KOTA BOGOR,PEREMPUAN,45-59,5,2022
3271,KOTA BOGOR,PEREMPUAN,6-12,16,2022
3271,KOTA BOGOR,PEREMPUAN,60+,2,2022
3271,KOTA BOGOR,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,0-5,3,2022
3272,KOTA SUKABUMI,LAKI-LAKI,13-17,1,2022
3272,KOTA SUKABUMI,LAKI-LAKI,18-24,1,2022
3272,KOTA SUKABUMI,LAKI-LAKI,25-44,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,45-59,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,6-12,10,2022
3272,KOTA SUKABUMI,LAKI-LAKI,60+,0,2022
3272,KOTA SUKABUMI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3272,KOTA SUKABUMI,PEREMPUAN,0-5,3,2022
3272,KOTA SUKABUMI,PEREMPUAN,13-17,13,2022
3272,KOTA SUKABUMI,PEREMPUAN,18-24,1,2022
3272,KOTA SUKABUMI,PEREMPUAN,25-44,10,2022
3272,KOTA SUKABUMI,PEREMPUAN,45-59,2,2022
3272,KOTA SUKABUMI,PEREMPUAN,6-12,5,2022
3272,KOTA SUKABUMI,PEREMPUAN,60+,0,2022
3272,KOTA SUKABUMI,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3273,KOTA BANDUNG,LAKI-LAKI,0-5,5,2022
3273,KOTA BANDUNG,LAKI-LAKI,13-17,16,2022
3273,KOTA BANDUNG,LAKI-LAKI,18-24,1,2022
3273,KOTA BANDUNG,LAKI-LAKI,25-44,9,2022
3273,KOTA BANDUNG,LAKI-LAKI,45-59,0,2022
3273,KOTA BANDUNG,LAKI-LAKI,6-12,18,2022
3273,KOTA BANDUNG,LAKI-LAKI,60+,1,2022
3273,KOTA BANDUNG,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3273,KOTA BANDUNG,PEREMPUAN,0-5,11,2022
3273,KOTA BANDUNG,PEREMPUAN,13-17,53,2022
3273,KOTA BANDUNG,PEREMPUAN,18-24,78,2022
3273,KOTA BANDUNG,PEREMPUAN,25-44,141,2022
3273,KOTA BANDUNG,PEREMPUAN,45-59,27,2022
3273,KOTA BANDUNG,PEREMPUAN,6-12,34,2022
3273,KOTA BANDUNG,PEREMPUAN,60+,0,2022
3273,KOTA BANDUNG,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3274,KOTA CIREBON,LAKI-LAKI,0-5,0,2022
3274,KOTA CIREBON,LAKI-LAKI,13-17,0,2022
3274,KOTA CIREBON,LAKI-LAKI,18-24,0,2022
3274,KOTA CIREBON,LAKI-LAKI,25-44,0,2022
3274,KOTA CIREBON,LAKI-LAKI,45-59,0,2022
3274,KOTA CIREBON,LAKI-LAKI,6-12,0,2022
3274,KOTA CIREBON,LAKI-LAKI,60+,0,2022
3274,KOTA CIREBON,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3274,KOTA CIREBON,PEREMPUAN,0-5,0,2022
3274,KOTA CIREBON,PEREMPUAN,13-17,1,2022
3274,KOTA CIREBON,PEREMPUAN,18-24,0,2022
3274,KOTA CIREBON,PEREMPUAN,25-44,1,2022
3274,KOTA CIREBON,PEREMPUAN,45-59,0,2022
3274,KOTA CIREBON,PEREMPUAN,6-12,0,2022
3274,KOTA CIREBON,PEREMPUAN,60+,0,2022
3274,KOTA CIREBON,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3275,KOTA BEKASI,LAKI-LAKI,0-5,0,2022
3275,KOTA BEKASI,LAKI-LAKI,13-17,0,2022
3275,KOTA BEKASI,LAKI-LAKI,18-24,0,2022
3275,KOTA BEKASI,LAKI-LAKI,25-44,0,2022
3275,KOTA BEKASI,LAKI-LAKI,45-59,0,2022
3275,KOTA BEKASI,LAKI-LAKI,6-12,1,2022
3275,KOTA BEKASI,LAKI-LAKI,60+,0,2022
3275,KOTA BEKASI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3275,KOTA BEKASI,PEREMPUAN,0-5,0,2022
3275,KOTA BEKASI,PEREMPUAN,13-17,1,2022
3275,KOTA BEKASI,PEREMPUAN,18-24,1,2022
3275,KOTA BEKASI,PEREMPUAN,25-44,2,2022
3275,KOTA BEKASI,PEREMPUAN,45-59,0,2022
3275,KOTA BEKASI,PEREMPUAN,6-12,0,2022
3275,KOTA BEKASI,PEREMPUAN,60+,0,2022
3275,KOTA BEKASI,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3276,KOTA DEPOK,LAKI-LAKI,0-5,2,2022
3276,KOTA DEPOK,LAKI-LAKI,13-17,17,2022
3276,KOTA DEPOK,LAKI-LAKI,18-24,0,2022
3276,KOTA DEPOK,LAKI-LAKI,25-44,0,2022
3276,KOTA DEPOK,LAKI-LAKI,45-59,0,2022
3276,KOTA DEPOK,LAKI-LAKI,6-12,23,2022
3276,KOTA DEPOK,LAKI-LAKI,60+,0,2022
3276,KOTA DEPOK,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3276,KOTA DEPOK,PEREMPUAN,0-5,10,2022
3276,KOTA DEPOK,PEREMPUAN,13-17,37,2022
3276,KOTA DEPOK,PEREMPUAN,18-24,23,2022
3276,KOTA DEPOK,PEREMPUAN,25-44,78,2022
3276,KOTA DEPOK,PEREMPUAN,45-59,17,2022
3276,KOTA DEPOK,PEREMPUAN,6-12,39,2022
3276,KOTA DEPOK,PEREMPUAN,60+,5,2022
3276,KOTA DEPOK,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,0-5,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,13-17,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,18-24,1,2022
3277,KOTA CIMAHI,LAKI-LAKI,25-44,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,45-59,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,6-12,7,2022
3277,KOTA CIMAHI,LAKI-LAKI,60+,0,2022
3277,KOTA CIMAHI,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3277,KOTA CIMAHI,PEREMPUAN,0-5,3,2022
3277,KOTA CIMAHI,PEREMPUAN,13-17,7,2022
3277,KOTA CIMAHI,PEREMPUAN,18-24,3,2022
3277,KOTA CIMAHI,PEREMPUAN,25-44,17,2022
3277,KOTA CIMAHI,PEREMPUAN,45-59,3,2022
3277,KOTA CIMAHI,PEREMPUAN,6-12,2,2022
3277,KOTA CIMAHI,PEREMPUAN,60+,0,2022
3277,KOTA CIMAHI,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,0-5,2,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,13-17,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,18-24,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,25-44,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,45-59,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,6-12,1,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,60+,0,2022
3278,KOTA TASIKMALAYA,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,0-5,1,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,13-17,3,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,18-24,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,25-44,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,45-59,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,6-12,1,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,60+,0,2022
3278,KOTA TASIKMALAYA,PEREMPUAN,TIDAK DIKETAHUI,0,2022
3279,KOTA BANJAR,LAKI-LAKI,0-5,0,2022
3279,KOTA BANJAR,LAKI-LAKI,13-17,0,2022
3279,KOTA BANJAR,LAKI-LAKI,18-24,0,2022
3279,KOTA BANJAR,LAKI-LAKI,25-44,0,2022
3279,KOTA BANJAR,LAKI-LAKI,45-59,0,2022
3279,KOTA BANJAR,LAKI-LAKI,6-12,0,2022
3279,KOTA BANJAR,LAKI-LAKI,60+,0,2022
3279,KOTA BANJAR,LAKI-LAKI,TIDAK DIKETAHUI,0,2022
3279,KOTA BANJAR,PEREMPUAN,0-5,0,2022
3279,KOTA BANJAR,PEREMPUAN,13-17,0,2022
3279,KOTA BANJAR,PEREMPUAN,18-24,1,2022
3279,KOTA BANJAR,PEREMPUAN,25-44,0,2022
3279,KOTA BANJAR,PEREMPUAN,45-59,0,2022
3279,KOTA BANJAR,PEREMPUAN,6-12,0,2022
3279,KOTA BANJAR,PEREMPUAN,60+,0,2022
3279,KOTA BANJAR,PEREMPUAN,TIDAK DIKETAHUI,0,2022
